Entity,ISO3,Date,Total confirmed cases of COVID-19 (cases)
Costa Rica,CRI,4/9/20,502
Costa Rica,CRI,4/10/20,539
Costa Rica,CRI,4/11/20,558
Costa Rica,CRI,4/12/20,577
Costa Rica,CRI,4/13/20,595
Costa Rica,CRI,4/14/20,612
Costa Rica,CRI,4/15/20,618
Costa Rica,CRI,4/16/20,626
Costa Rica,CRI,4/17/20,642
Costa Rica,CRI,4/18/20,649
Costa Rica,CRI,4/19/20,655
Cote d'Ivoire,CIV,3/12/20,1
Cote d'Ivoire,CIV,3/15/20,4
Cote d'Ivoire,CIV,3/16/20,4
Cote d'Ivoire,CIV,3/17/20,5
Cote d'Ivoire,CIV,3/18/20,5
Cote d'Ivoire,CIV,3/19/20,6
Cote d'Ivoire,CIV,3/20/20,9
Cote d'Ivoire,CIV,3/21/20,14
Cote d'Ivoire,CIV,3/22/20,17
Cote d'Ivoire,CIV,3/23/20,25
Cote d'Ivoire,CIV,3/24/20,25
Cote d'Ivoire,CIV,3/25/20,73
Cote d'Ivoire,CIV,3/26/20,80
Cote d'Ivoire,CIV,3/27/20,96
Cote d'Ivoire,CIV,3/28/20,101
Cote d'Ivoire,CIV,3/29/20,140
Cote d'Ivoire,CIV,3/30/20,165
Cote d'Ivoire,CIV,3/31/20,168
Cote d'Ivoire,CIV,4/1/20,168
Cote d'Ivoire,CIV,4/2/20,190
Cote d'Ivoire,CIV,4/3/20,194
Cote d'Ivoire,CIV,4/4/20,218
Cote d'Ivoire,CIV,4/5/20,245
Cote d'Ivoire,CIV,4/6/20,261
Cote d'Ivoire,CIV,4/7/20,323
Cote d'Ivoire,CIV,4/8/20,349
Cote d'Ivoire,CIV,4/9/20,384
Cote d'Ivoire,CIV,4/10/20,444
Cote d'Ivoire,CIV,4/11/20,480
Cote d'Ivoire,CIV,4/12/20,533
Cote d'Ivoire,CIV,4/13/20,574
Cote d'Ivoire,CIV,4/14/20,626
Cote d'Ivoire,CIV,4/15/20,626
Cote d'Ivoire,CIV,4/16/20,654
Cote d'Ivoire,CIV,4/17/20,688
Cote d'Ivoire,CIV,4/18/20,742
Cote d'Ivoire,CIV,4/19/20,801
Croatia,HRV,12/31/19,0
Croatia,HRV,1/1/20,0
Croatia,HRV,1/2/20,0
Croatia,HRV,1/3/20,0
Croatia,HRV,1/4/20,0
Croatia,HRV,1/5/20,0
Croatia,HRV,1/6/20,0
Croatia,HRV,1/7/20,0
Croatia,HRV,1/8/20,0
Croatia,HRV,1/9/20,0
Croatia,HRV,1/10/20,0
Croatia,HRV,1/11/20,0
Croatia,HRV,1/12/20,0
Croatia,HRV,1/13/20,0
Croatia,HRV,1/14/20,0
Croatia,HRV,1/15/20,0
Croatia,HRV,1/16/20,0
Croatia,HRV,1/17/20,0
Croatia,HRV,1/18/20,0
Croatia,HRV,1/19/20,0
Croatia,HRV,1/20/20,0
Croatia,HRV,1/21/20,0
Croatia,HRV,1/22/20,0
Croatia,HRV,1/23/20,0
Croatia,HRV,1/24/20,0
Croatia,HRV,1/25/20,0
Croatia,HRV,1/26/20,0
Croatia,HRV,1/27/20,0
Croatia,HRV,1/28/20,0
Croatia,HRV,1/29/20,0
Croatia,HRV,1/30/20,0
Croatia,HRV,1/31/20,0
Croatia,HRV,2/1/20,0
Croatia,HRV,2/2/20,0
Croatia,HRV,2/3/20,0
Croatia,HRV,2/4/20,0
Croatia,HRV,2/5/20,0
Croatia,HRV,2/6/20,0
Croatia,HRV,2/7/20,0
Croatia,HRV,2/8/20,0
Croatia,HRV,2/9/20,0
Croatia,HRV,2/10/20,0
Croatia,HRV,2/11/20,0
Croatia,HRV,2/12/20,0
Croatia,HRV,2/13/20,0
Croatia,HRV,2/14/20,0
Croatia,HRV,2/15/20,0
Croatia,HRV,2/16/20,0
Croatia,HRV,2/17/20,0
Croatia,HRV,2/18/20,0
Croatia,HRV,2/19/20,0
Croatia,HRV,2/20/20,0
Croatia,HRV,2/21/20,0
Croatia,HRV,2/22/20,0
Croatia,HRV,2/23/20,0
Croatia,HRV,2/24/20,0
Croatia,HRV,2/25/20,0
Croatia,HRV,2/26/20,1
Croatia,HRV,2/27/20,2
Croatia,HRV,2/28/20,3
Croatia,HRV,2/29/20,5
Croatia,HRV,3/1/20,5
Croatia,HRV,3/2/20,7
Croatia,HRV,3/3/20,8
Croatia,HRV,3/4/20,9
Croatia,HRV,3/6/20,10
Croatia,HRV,3/7/20,11
Croatia,HRV,3/8/20,12
Croatia,HRV,3/11/20,13
Croatia,HRV,3/12/20,16
Croatia,HRV,3/13/20,25
Croatia,HRV,3/14/20,31
Croatia,HRV,3/15/20,37
Croatia,HRV,3/16/20,48
Croatia,HRV,3/17/20,56
Croatia,HRV,3/18/20,69
Croatia,HRV,3/19/20,81
Croatia,HRV,3/20/20,104
Croatia,HRV,3/21/20,126
Croatia,HRV,3/22/20,206
Croatia,HRV,3/23/20,235
Croatia,HRV,3/24/20,306
Croatia,HRV,3/25/20,382
Croatia,HRV,3/26/20,418
Croatia,HRV,3/27/20,495
Croatia,HRV,3/28/20,586
Croatia,HRV,3/29/20,657
Croatia,HRV,3/30/20,713
Croatia,HRV,3/31/20,790
Croatia,HRV,4/1/20,867
Croatia,HRV,4/2/20,963
Croatia,HRV,4/3/20,1011
Croatia,HRV,4/4/20,1079
Croatia,HRV,4/5/20,1126
Croatia,HRV,4/6/20,1182
Croatia,HRV,4/7/20,1222
Croatia,HRV,4/8/20,1282
Croatia,HRV,4/9/20,1343
Croatia,HRV,4/10/20,1407
Croatia,HRV,4/11/20,1495
Croatia,HRV,4/12/20,1534
Croatia,HRV,4/13/20,1600
Croatia,HRV,4/14/20,1650
Croatia,HRV,4/15/20,1704
Croatia,HRV,4/16/20,1741
Croatia,HRV,4/17/20,1791
Croatia,HRV,4/18/20,1814
Croatia,HRV,4/19/20,1832
Cuba,CUB,3/12/20,3
Cuba,CUB,3/14/20,4
Cuba,CUB,3/15/20,4
Cuba,CUB,3/18/20,7
Cuba,CUB,3/19/20,11
Cuba,CUB,3/20/20,16
Cuba,CUB,3/21/20,21
Cuba,CUB,3/22/20,25
Cuba,CUB,3/23/20,35
Cuba,CUB,3/24/20,40
Cuba,CUB,3/25/20,48
Cuba,CUB,3/26/20,57
Cuba,CUB,3/27/20,67
Cuba,CUB,3/28/20,80
Cuba,CUB,3/29/20,119
Cuba,CUB,3/30/20,139
Cuba,CUB,3/31/20,170
Cuba,CUB,4/1/20,186
Cuba,CUB,4/2/20,212
Cuba,CUB,4/3/20,233
Cuba,CUB,4/4/20,269
Cuba,CUB,4/5/20,288
Cuba,CUB,4/6/20,320
Cuba,CUB,4/7/20,350
Cuba,CUB,4/8/20,396
Cuba,CUB,4/9/20,457
Cuba,CUB,4/10/20,515
Cuba,CUB,4/11/20,564
Cuba,CUB,4/12/20,620
Cuba,CUB,4/13/20,669
Cuba,CUB,4/14/20,726
Cuba,CUB,4/15/20,766
Cuba,CUB,4/16/20,814
Cuba,CUB,4/17/20,862
Cuba,CUB,4/18/20,923
Cuba,CUB,4/19/20,986
Curacao,CUW,3/13/20,1
Curacao,CUW,3/20/20,3
Curacao,CUW,3/24/20,6
Curacao,CUW,3/26/20,6
Curacao,CUW,3/27/20,7
Curacao,CUW,3/28/20,8
Curacao,CUW,3/29/20,8
Curacao,CUW,3/30/20,9
Curacao,CUW,4/1/20,11
Curacao,CUW,4/2/20,11
Curacao,CUW,4/3/20,11
Curacao,CUW,4/4/20,11
Curacao,CUW,4/5/20,11
Curacao,CUW,4/6/20,11
Curacao,CUW,4/7/20,13
Curacao,CUW,4/8/20,13
Curacao,CUW,4/9/20,14
Curacao,CUW,4/10/20,14
Curacao,CUW,4/11/20,14
Curacao,CUW,4/12/20,14
Curacao,CUW,4/13/20,14
Curacao,CUW,4/14/20,14
Curacao,CUW,4/15/20,14
Curacao,CUW,4/16/20,14
Curacao,CUW,4/17/20,14
Curacao,CUW,4/18/20,14
Curacao,CUW,4/19/20,14
Cyprus,CYP,3/10/20,2
Cyprus,CYP,3/12/20,6
Cyprus,CYP,3/14/20,14
Cyprus,CYP,3/15/20,21
Cyprus,CYP,3/16/20,30
Cyprus,CYP,3/17/20,40
Cyprus,CYP,3/18/20,40
Cyprus,CYP,3/19/20,58
Cyprus,CYP,3/20/20,58
Cyprus,CYP,3/21/20,67
Cyprus,CYP,3/22/20,84
Cyprus,CYP,3/23/20,95
Cyprus,CYP,3/24/20,116
Cyprus,CYP,3/25/20,124
Cyprus,CYP,3/26/20,132
Cyprus,CYP,3/27/20,146
Cyprus,CYP,3/28/20,162
Cyprus,CYP,3/29/20,179
Cyprus,CYP,3/30/20,214
Cyprus,CYP,3/31/20,230
Cyprus,CYP,4/1/20,262
Cyprus,CYP,4/2/20,320
Cyprus,CYP,4/3/20,356
Cyprus,CYP,4/4/20,396
Cyprus,CYP,4/5/20,426
Cyprus,CYP,4/6/20,446
Cyprus,CYP,4/7/20,465
Cyprus,CYP,4/8/20,494
Cyprus,CYP,4/9/20,526
Cyprus,CYP,4/10/20,564
Cyprus,CYP,4/11/20,595
Cyprus,CYP,4/12/20,616
Cyprus,CYP,4/13/20,633
Cyprus,CYP,4/14/20,662
Cyprus,CYP,4/15/20,695
Cyprus,CYP,4/16/20,715
Cyprus,CYP,4/17/20,735
Cyprus,CYP,4/18/20,735
Cyprus,CYP,4/19/20,761
Czech Republic,CZE,12/31/19,0
Czech Republic,CZE,1/1/20,0
Czech Republic,CZE,1/2/20,0
Czech Republic,CZE,1/3/20,0
Czech Republic,CZE,1/4/20,0
Czech Republic,CZE,1/5/20,0
Czech Republic,CZE,1/6/20,0
Czech Republic,CZE,1/7/20,0
Czech Republic,CZE,1/8/20,0
Czech Republic,CZE,1/9/20,0
Czech Republic,CZE,1/10/20,0
Czech Republic,CZE,1/11/20,0
Czech Republic,CZE,1/12/20,0
Czech Republic,CZE,1/13/20,0
Czech Republic,CZE,1/14/20,0
Czech Republic,CZE,1/15/20,0
Czech Republic,CZE,1/16/20,0
Czech Republic,CZE,1/17/20,0
Czech Republic,CZE,1/18/20,0
Czech Republic,CZE,1/19/20,0
Czech Republic,CZE,1/20/20,0
Czech Republic,CZE,1/21/20,0
Czech Republic,CZE,1/22/20,0
Czech Republic,CZE,1/23/20,0
Czech Republic,CZE,1/24/20,0
Czech Republic,CZE,1/25/20,0
Czech Republic,CZE,1/26/20,0
Czech Republic,CZE,1/27/20,0
Czech Republic,CZE,1/28/20,0
Czech Republic,CZE,1/29/20,0
Czech Republic,CZE,1/30/20,0
Czech Republic,CZE,1/31/20,0
Czech Republic,CZE,2/1/20,0
Czech Republic,CZE,2/2/20,0
Czech Republic,CZE,2/3/20,0
Czech Republic,CZE,2/4/20,0
Czech Republic,CZE,2/5/20,0
Czech Republic,CZE,2/6/20,0
Czech Republic,CZE,2/7/20,0
Czech Republic,CZE,2/8/20,0
Czech Republic,CZE,2/9/20,0
Czech Republic,CZE,2/10/20,0
Czech Republic,CZE,2/11/20,0
Czech Republic,CZE,2/12/20,0
Czech Republic,CZE,2/13/20,0
Czech Republic,CZE,2/14/20,0
Czech Republic,CZE,2/15/20,0
Czech Republic,CZE,2/16/20,0
Czech Republic,CZE,2/17/20,0
Czech Republic,CZE,2/18/20,0
Czech Republic,CZE,2/19/20,0
Czech Republic,CZE,2/20/20,0
Czech Republic,CZE,2/21/20,0
Czech Republic,CZE,2/22/20,0
Czech Republic,CZE,2/23/20,0
Czech Republic,CZE,2/24/20,0
Czech Republic,CZE,2/25/20,0
Czech Republic,CZE,2/26/20,0
Czech Republic,CZE,2/27/20,0
Czech Republic,CZE,2/28/20,0
Czech Republic,CZE,2/29/20,0
Czech Republic,CZE,3/1/20,0
Czech Republic,CZE,3/2/20,3
Czech Republic,CZE,3/3/20,5
Czech Republic,CZE,3/4/20,5
Czech Republic,CZE,3/5/20,8
Czech Republic,CZE,3/6/20,12
Czech Republic,CZE,3/7/20,19
Czech Republic,CZE,3/8/20,26
Czech Republic,CZE,3/9/20,32
Czech Republic,CZE,3/10/20,40
Czech Republic,CZE,3/11/20,63
Czech Republic,CZE,3/12/20,94
Czech Republic,CZE,3/13/20,116
Czech Republic,CZE,3/14/20,150
Czech Republic,CZE,3/15/20,214
Czech Republic,CZE,3/16/20,298
Czech Republic,CZE,3/17/20,344
Czech Republic,CZE,3/18/20,434
Czech Republic,CZE,3/19/20,522
Czech Republic,CZE,3/20/20,694
Czech Republic,CZE,3/21/20,904
Czech Republic,CZE,3/22/20,995
Czech Republic,CZE,3/23/20,1165
Czech Republic,CZE,3/24/20,1236
Czech Republic,CZE,3/25/20,1394
Czech Republic,CZE,3/26/20,1654
Czech Republic,CZE,3/27/20,2062
Czech Republic,CZE,3/28/20,2279
Czech Republic,CZE,3/29/20,2663
Czech Republic,CZE,3/30/20,2829
Czech Republic,CZE,3/31/20,3002
Czech Republic,CZE,4/1/20,3308
Czech Republic,CZE,4/2/20,3589
Czech Republic,CZE,4/3/20,3858
Czech Republic,CZE,4/4/20,4190
Czech Republic,CZE,4/5/20,4472
Czech Republic,CZE,4/6/20,4587
Czech Republic,CZE,4/7/20,4822
Czech Republic,CZE,4/8/20,5017
Czech Republic,CZE,4/9/20,5312
Czech Republic,CZE,4/10/20,5569
Czech Republic,CZE,4/11/20,5732
Czech Republic,CZE,4/12/20,5902
Czech Republic,CZE,4/13/20,5991
Czech Republic,CZE,4/14/20,6059
Czech Republic,CZE,4/15/20,6141
Czech Republic,CZE,4/16/20,6303
Czech Republic,CZE,4/17/20,6433
Czech Republic,CZE,4/18/20,6549
Czech Republic,CZE,4/19/20,6654
Democratic Republic of Congo,COD,3/11/20,1
Democratic Republic of Congo,COD,3/14/20,2
Democratic Republic of Congo,COD,3/15/20,2
Democratic Republic of Congo,COD,3/16/20,2
Democratic Republic of Congo,COD,3/17/20,3
Democratic Republic of Congo,COD,3/18/20,3
Democratic Republic of Congo,COD,3/19/20,14
Democratic Republic of Congo,COD,3/20/20,14
Democratic Republic of Congo,COD,3/21/20,14
Democratic Republic of Congo,COD,3/22/20,23
Democratic Republic of Congo,COD,3/23/20,26
Democratic Republic of Congo,COD,3/24/20,26
Democratic Republic of Congo,COD,3/25/20,45
Democratic Republic of Congo,COD,3/26/20,45
Democratic Republic of Congo,COD,3/27/20,54
Democratic Republic of Congo,COD,3/28/20,58
Democratic Republic of Congo,COD,3/29/20,58
Democratic Republic of Congo,COD,3/30/20,81
Democratic Republic of Congo,COD,3/31/20,98
Democratic Republic of Congo,COD,4/1/20,98
Democratic Republic of Congo,COD,4/2/20,123
Democratic Republic of Congo,COD,4/3/20,123
Democratic Republic of Congo,COD,4/4/20,134
Democratic Republic of Congo,COD,4/5/20,154
Democratic Republic of Congo,COD,4/6/20,154
Democratic Republic of Congo,COD,4/7/20,161
Democratic Republic of Congo,COD,4/8/20,180
Democratic Republic of Congo,COD,4/9/20,183
Democratic Republic of Congo,COD,4/10/20,215
Democratic Republic of Congo,COD,4/11/20,223
Democratic Republic of Congo,COD,4/12/20,234
Democratic Republic of Congo,COD,4/13/20,234
Democratic Republic of Congo,COD,4/14/20,235
Democratic Republic of Congo,COD,4/15/20,254
Democratic Republic of Congo,COD,4/16/20,267
Democratic Republic of Congo,COD,4/17/20,287
Democratic Republic of Congo,COD,4/18/20,307
Democratic Republic of Congo,COD,4/19/20,327
Denmark,DNK,12/31/19,0
Denmark,DNK,1/1/20,0
Denmark,DNK,1/2/20,0
Denmark,DNK,1/3/20,0
Denmark,DNK,1/4/20,0
Denmark,DNK,1/5/20,0
Denmark,DNK,1/6/20,0
Denmark,DNK,1/7/20,0
Denmark,DNK,1/8/20,0
Denmark,DNK,1/9/20,0
Denmark,DNK,1/10/20,0
Denmark,DNK,1/11/20,0
Denmark,DNK,1/12/20,0
Denmark,DNK,1/13/20,0
Denmark,DNK,1/14/20,0
Denmark,DNK,1/15/20,0
Denmark,DNK,1/16/20,0
Denmark,DNK,1/17/20,0
Denmark,DNK,1/18/20,0
Denmark,DNK,1/19/20,0
Denmark,DNK,1/20/20,0
Denmark,DNK,1/21/20,0
Denmark,DNK,1/22/20,0
Denmark,DNK,1/23/20,0
Denmark,DNK,1/24/20,0
Denmark,DNK,1/25/20,0
Denmark,DNK,1/26/20,0
Denmark,DNK,1/27/20,0
Denmark,DNK,1/28/20,0
Denmark,DNK,1/29/20,0
Denmark,DNK,1/30/20,0
Denmark,DNK,1/31/20,0
Denmark,DNK,2/1/20,0
Denmark,DNK,2/2/20,0
Denmark,DNK,2/3/20,0
Denmark,DNK,2/4/20,0
Denmark,DNK,2/5/20,0
Denmark,DNK,2/6/20,0
Denmark,DNK,2/7/20,0
Denmark,DNK,2/8/20,0
Denmark,DNK,2/9/20,0
Denmark,DNK,2/10/20,0
Denmark,DNK,2/11/20,0
Denmark,DNK,2/12/20,0
Denmark,DNK,2/13/20,0
Denmark,DNK,2/14/20,0
Denmark,DNK,2/15/20,0
Denmark,DNK,2/16/20,0
Denmark,DNK,2/17/20,0
Denmark,DNK,2/18/20,0
Denmark,DNK,2/19/20,0
Denmark,DNK,2/20/20,0
Denmark,DNK,2/21/20,0
Denmark,DNK,2/22/20,0
Denmark,DNK,2/23/20,0
Denmark,DNK,2/24/20,0
Denmark,DNK,2/25/20,0
Denmark,DNK,2/26/20,0
Denmark,DNK,2/27/20,1
Denmark,DNK,2/28/20,1
Denmark,DNK,2/29/20,2
Denmark,DNK,3/1/20,3
Denmark,DNK,3/2/20,4
Denmark,DNK,3/3/20,5
Denmark,DNK,3/4/20,8
Denmark,DNK,3/5/20,10
Denmark,DNK,3/6/20,20
Denmark,DNK,3/7/20,23
Denmark,DNK,3/8/20,31
Denmark,DNK,3/9/20,38
Denmark,DNK,3/10/20,113
Denmark,DNK,3/11/20,264
Denmark,DNK,3/12/20,516
Denmark,DNK,3/13/20,676
Denmark,DNK,3/14/20,804
Denmark,DNK,3/15/20,827
Denmark,DNK,3/16/20,875
Denmark,DNK,3/17/20,932
Denmark,DNK,3/18/20,1024
Denmark,DNK,3/19/20,1115
Denmark,DNK,3/20/20,1151
Denmark,DNK,3/21/20,1255
Denmark,DNK,3/22/20,1326
Denmark,DNK,3/23/20,1395
Denmark,DNK,3/24/20,1460
Denmark,DNK,3/25/20,1591
Denmark,DNK,3/26/20,1724
Denmark,DNK,3/27/20,1877
Denmark,DNK,3/28/20,2046
Denmark,DNK,3/29/20,2201
Denmark,DNK,3/30/20,2395
Denmark,DNK,3/31/20,2577
Denmark,DNK,4/1/20,2860
Denmark,DNK,4/2/20,3107
Denmark,DNK,4/3/20,3386
Denmark,DNK,4/4/20,3757
Denmark,DNK,4/5/20,4077
Denmark,DNK,4/6/20,4369
Denmark,DNK,4/7/20,4681
Denmark,DNK,4/8/20,5071
Denmark,DNK,4/9/20,5402
Denmark,DNK,4/10/20,5635
Denmark,DNK,4/11/20,5819
Denmark,DNK,4/12/20,5996
Denmark,DNK,4/13/20,6174
Denmark,DNK,4/14/20,6318
Denmark,DNK,4/15/20,6511
Denmark,DNK,4/16/20,6681
Denmark,DNK,4/17/20,6879
Denmark,DNK,4/18/20,7073
Denmark,DNK,4/19/20,7242
Djibouti,DJI,3/19/20,1
Djibouti,DJI,3/20/20,1
Djibouti,DJI,3/21/20,1
Djibouti,DJI,3/22/20,1
Djibouti,DJI,3/23/20,1
Djibouti,DJI,3/24/20,3
Djibouti,DJI,3/25/20,3
Djibouti,DJI,3/26/20,12
Djibouti,DJI,3/27/20,12
Djibouti,DJI,3/28/20,13
Djibouti,DJI,3/29/20,15
Djibouti,DJI,3/30/20,19
Djibouti,DJI,3/31/20,26
Djibouti,DJI,4/1/20,31
Djibouti,DJI,4/2/20,34
Djibouti,DJI,4/3/20,41
Djibouti,DJI,4/4/20,41
Djibouti,DJI,4/5/20,51
Djibouti,DJI,4/6/20,59
Djibouti,DJI,4/7/20,90
Djibouti,DJI,4/8/20,121
Djibouti,DJI,4/9/20,135
Djibouti,DJI,4/10/20,140
Djibouti,DJI,4/11/20,150
Djibouti,DJI,4/12/20,187
Djibouti,DJI,4/13/20,214
Djibouti,DJI,4/14/20,298
Djibouti,DJI,4/15/20,363
Djibouti,DJI,4/16/20,435
Djibouti,DJI,4/17/20,591
Djibouti,DJI,4/18/20,732
Djibouti,DJI,4/19/20,732
Dominica,DMA,3/23/20,1
Dominica,DMA,3/24/20,1
Dominica,DMA,3/25/20,2
Dominica,DMA,3/26/20,7
Dominica,DMA,3/27/20,11
Dominica,DMA,3/28/20,11
Dominica,DMA,3/29/20,11
Dominica,DMA,3/30/20,11
Dominica,DMA,3/31/20,11
Dominica,DMA,4/1/20,11
Dominica,DMA,4/2/20,12
Dominica,DMA,4/3/20,12
Dominica,DMA,4/4/20,14
Dominica,DMA,4/5/20,14
Dominica,DMA,4/6/20,14
Dominica,DMA,4/7/20,15
Dominica,DMA,4/8/20,15
Dominica,DMA,4/9/20,15
Dominica,DMA,4/10/20,16
Dominica,DMA,4/11/20,16
Dominica,DMA,4/12/20,16
Dominica,DMA,4/13/20,16
Dominica,DMA,4/14/20,16
Dominica,DMA,4/15/20,16
Dominica,DMA,4/16/20,16
Dominica,DMA,4/17/20,16
Dominica,DMA,4/18/20,16
Dominica,DMA,4/19/20,16
Dominican Republic,DOM,12/31/19,0
Dominican Republic,DOM,1/1/20,0
Dominican Republic,DOM,1/2/20,0
Dominican Republic,DOM,1/3/20,0
Dominican Republic,DOM,1/4/20,0
Dominican Republic,DOM,1/5/20,0
Dominican Republic,DOM,1/6/20,0
Dominican Republic,DOM,1/7/20,0
Dominican Republic,DOM,1/8/20,0
Dominican Republic,DOM,1/9/20,0
Dominican Republic,DOM,1/10/20,0
Dominican Republic,DOM,1/11/20,0
Dominican Republic,DOM,1/12/20,0
Dominican Republic,DOM,1/13/20,0
Dominican Republic,DOM,1/14/20,0
Dominican Republic,DOM,1/15/20,0
Dominican Republic,DOM,1/16/20,0
Dominican Republic,DOM,1/17/20,0
Dominican Republic,DOM,1/18/20,0
Dominican Republic,DOM,1/19/20,0
Dominican Republic,DOM,1/20/20,0
Dominican Republic,DOM,1/21/20,0
Dominican Republic,DOM,1/22/20,0
Dominican Republic,DOM,1/23/20,0
Dominican Republic,DOM,1/24/20,0
Dominican Republic,DOM,1/25/20,0
Dominican Republic,DOM,1/26/20,0
Dominican Republic,DOM,1/27/20,0
Dominican Republic,DOM,1/28/20,0
Dominican Republic,DOM,1/29/20,0
Dominican Republic,DOM,1/30/20,0
Dominican Republic,DOM,1/31/20,0
Dominican Republic,DOM,2/1/20,0
Dominican Republic,DOM,2/2/20,0
Dominican Republic,DOM,2/3/20,0
Dominican Republic,DOM,2/4/20,0
Dominican Republic,DOM,2/5/20,0
Dominican Republic,DOM,2/6/20,0
Dominican Republic,DOM,2/7/20,0
Dominican Republic,DOM,2/8/20,0
Dominican Republic,DOM,2/9/20,0
Dominican Republic,DOM,2/10/20,0
Dominican Republic,DOM,2/11/20,0
Dominican Republic,DOM,2/12/20,0
Dominican Republic,DOM,2/13/20,0
Dominican Republic,DOM,2/14/20,0
Dominican Republic,DOM,2/15/20,0
Dominican Republic,DOM,2/16/20,0
Dominican Republic,DOM,2/17/20,0
Dominican Republic,DOM,2/18/20,0
Dominican Republic,DOM,2/19/20,0
Dominican Republic,DOM,2/20/20,0
Dominican Republic,DOM,2/21/20,0
Dominican Republic,DOM,2/22/20,0
Dominican Republic,DOM,2/23/20,0
Dominican Republic,DOM,2/24/20,0
Dominican Republic,DOM,2/25/20,0
Dominican Republic,DOM,2/26/20,0
Dominican Republic,DOM,2/27/20,0
Dominican Republic,DOM,2/28/20,0
Dominican Republic,DOM,2/29/20,0
Dominican Republic,DOM,3/1/20,0
Dominican Republic,DOM,3/2/20,1
Dominican Republic,DOM,3/7/20,2
Dominican Republic,DOM,3/10/20,5
Dominican Republic,DOM,3/14/20,11
Dominican Republic,DOM,3/15/20,11
Dominican Republic,DOM,3/16/20,11
Dominican Republic,DOM,3/17/20,11
Dominican Republic,DOM,3/18/20,11
Dominican Republic,DOM,3/19/20,21
Dominican Republic,DOM,3/20/20,21
Dominican Republic,DOM,3/21/20,34
Dominican Republic,DOM,3/22/20,112
Dominican Republic,DOM,3/23/20,202
Dominican Republic,DOM,3/24/20,245
Dominican Republic,DOM,3/25/20,312
Dominican Republic,DOM,3/26/20,392
Dominican Republic,DOM,3/27/20,488
Dominican Republic,DOM,3/28/20,581
Dominican Republic,DOM,3/29/20,719
Dominican Republic,DOM,3/30/20,859
Dominican Republic,DOM,3/31/20,901
Dominican Republic,DOM,4/1/20,1109
Dominican Republic,DOM,4/2/20,1284
Dominican Republic,DOM,4/3/20,1380
Dominican Republic,DOM,4/4/20,1488
Dominican Republic,DOM,4/5/20,1578
Dominican Republic,DOM,4/6/20,1745
Dominican Republic,DOM,4/7/20,1828
Dominican Republic,DOM,4/8/20,1956
Dominican Republic,DOM,4/9/20,2111
Dominican Republic,DOM,4/10/20,2349
Dominican Republic,DOM,4/11/20,2620
Dominican Republic,DOM,4/12/20,2759
Dominican Republic,DOM,4/13/20,2967
Dominican Republic,DOM,4/14/20,3167
Dominican Republic,DOM,4/15/20,3286
Dominican Republic,DOM,4/16/20,3614
Dominican Republic,DOM,4/17/20,3755
Dominican Republic,DOM,4/18/20,4126
Dominican Republic,DOM,4/19/20,4335
Ecuador,ECU,12/31/19,0
Ecuador,ECU,1/1/20,0
Ecuador,ECU,1/2/20,0
Ecuador,ECU,1/3/20,0
Ecuador,ECU,1/4/20,0
Ecuador,ECU,1/5/20,0
Ecuador,ECU,1/6/20,0
Ecuador,ECU,1/7/20,0
Ecuador,ECU,1/8/20,0
Ecuador,ECU,1/9/20,0
Ecuador,ECU,1/10/20,0
Ecuador,ECU,1/11/20,0
Ecuador,ECU,1/12/20,0
Ecuador,ECU,1/13/20,0
Ecuador,ECU,1/14/20,0
Ecuador,ECU,1/15/20,0
Ecuador,ECU,1/16/20,0
Ecuador,ECU,1/17/20,0
Ecuador,ECU,1/18/20,0
Ecuador,ECU,1/19/20,0
Ecuador,ECU,1/20/20,0
Ecuador,ECU,1/21/20,0
Ecuador,ECU,1/22/20,0
Ecuador,ECU,1/23/20,0
Ecuador,ECU,1/24/20,0
Ecuador,ECU,1/25/20,0
Ecuador,ECU,1/26/20,0
Ecuador,ECU,1/27/20,0
Ecuador,ECU,1/28/20,0
Ecuador,ECU,1/29/20,0
Ecuador,ECU,1/30/20,0
Ecuador,ECU,1/31/20,0
Ecuador,ECU,2/1/20,0
Ecuador,ECU,2/2/20,0
Ecuador,ECU,2/3/20,0
Ecuador,ECU,2/4/20,0
Ecuador,ECU,2/5/20,0
Ecuador,ECU,2/6/20,0
Ecuador,ECU,2/7/20,0
Ecuador,ECU,2/8/20,0
Ecuador,ECU,2/9/20,0
Ecuador,ECU,2/10/20,0
Ecuador,ECU,2/11/20,0
Ecuador,ECU,2/12/20,0
Ecuador,ECU,2/13/20,0
Ecuador,ECU,2/14/20,0
Ecuador,ECU,2/15/20,0
Ecuador,ECU,2/16/20,0
Ecuador,ECU,2/17/20,0
Ecuador,ECU,2/18/20,0
Ecuador,ECU,2/19/20,0
Ecuador,ECU,2/20/20,0
Ecuador,ECU,2/21/20,0
Ecuador,ECU,2/22/20,0
Ecuador,ECU,2/23/20,0
Ecuador,ECU,2/24/20,0
Ecuador,ECU,2/25/20,0
Ecuador,ECU,2/26/20,0
Ecuador,ECU,2/27/20,0
Ecuador,ECU,2/28/20,0
Ecuador,ECU,2/29/20,0
Ecuador,ECU,3/1/20,1
Ecuador,ECU,3/2/20,6
Ecuador,ECU,3/3/20,7
Ecuador,ECU,3/5/20,10
Ecuador,ECU,3/6/20,13
Ecuador,ECU,3/9/20,14
Ecuador,ECU,3/10/20,15
