Entity,ISO3,Date, (cases per million),Days since the total confirmed cases per million people reached 1 (days)
Burundi,BDI,4/14/20,0.420493826,
Burundi,BDI,4/15/20,0.420493826,
Burundi,BDI,4/16/20,0.420493826,
Burundi,BDI,4/17/20,0.420493826,
Burundi,BDI,4/18/20,0.504592592,
Burundi,BDI,4/19/20,0.504592592,
Cambodia,KHM,12/31/19,0,
Cambodia,KHM,1/1/20,0,
Cambodia,KHM,1/2/20,0,
Cambodia,KHM,1/3/20,0,
Cambodia,KHM,1/4/20,0,
Cambodia,KHM,1/5/20,0,
Cambodia,KHM,1/6/20,0,
Cambodia,KHM,1/7/20,0,
Cambodia,KHM,1/8/20,0,
Cambodia,KHM,1/9/20,0,
Cambodia,KHM,1/10/20,0,
Cambodia,KHM,1/11/20,0,
Cambodia,KHM,1/12/20,0,
Cambodia,KHM,1/13/20,0,
Cambodia,KHM,1/14/20,0,
Cambodia,KHM,1/15/20,0,
Cambodia,KHM,1/16/20,0,
Cambodia,KHM,1/17/20,0,
Cambodia,KHM,1/18/20,0,
Cambodia,KHM,1/19/20,0,
Cambodia,KHM,1/20/20,0,
Cambodia,KHM,1/21/20,0,
Cambodia,KHM,1/22/20,0,
Cambodia,KHM,1/23/20,0,
Cambodia,KHM,1/24/20,0,
Cambodia,KHM,1/25/20,0,
Cambodia,KHM,1/26/20,0,
Cambodia,KHM,1/27/20,0,
Cambodia,KHM,1/28/20,0.059812293,
Cambodia,KHM,1/29/20,0.059812293,
Cambodia,KHM,1/30/20,0.059812293,
Cambodia,KHM,1/31/20,0.059812293,
Cambodia,KHM,2/1/20,0.059812293,
Cambodia,KHM,2/2/20,0.059812293,
Cambodia,KHM,2/3/20,0.059812293,
Cambodia,KHM,2/4/20,0.059812293,
Cambodia,KHM,2/5/20,0.059812293,
Cambodia,KHM,2/6/20,0.059812293,
Cambodia,KHM,2/7/20,0.059812293,
Cambodia,KHM,2/8/20,0.059812293,
Cambodia,KHM,2/9/20,0.059812293,
Cambodia,KHM,2/10/20,0.059812293,
Cambodia,KHM,2/11/20,0.059812293,
Cambodia,KHM,2/12/20,0.059812293,
Cambodia,KHM,2/13/20,0.059812293,
Cambodia,KHM,2/14/20,0.059812293,
Cambodia,KHM,2/15/20,0.059812293,
Cambodia,KHM,2/16/20,0.059812293,
Cambodia,KHM,2/17/20,0.059812293,
Cambodia,KHM,2/18/20,0.059812293,
Cambodia,KHM,2/19/20,0.059812293,
Cambodia,KHM,2/20/20,0.059812293,
Cambodia,KHM,2/21/20,0.059812293,
Cambodia,KHM,2/22/20,0.059812293,
Cambodia,KHM,2/23/20,0.059812293,
Cambodia,KHM,2/24/20,0.059812293,
Cambodia,KHM,2/25/20,0.059812293,
Cambodia,KHM,2/26/20,0.059812293,
Cambodia,KHM,2/27/20,0.059812293,
Cambodia,KHM,2/28/20,0.059812293,
Cambodia,KHM,2/29/20,0.059812293,
Cambodia,KHM,3/1/20,0.059812293,
Cambodia,KHM,3/2/20,0.059812293,
Cambodia,KHM,3/8/20,0.119624587,
Cambodia,KHM,3/12/20,0.17943688,
Cambodia,KHM,3/13/20,0.299061467,
Cambodia,KHM,3/15/20,0.418686054,
Cambodia,KHM,3/16/20,0.717747522,
Cambodia,KHM,3/17/20,1.435495043,0
Cambodia,KHM,3/18/20,1.435495043,1
Cambodia,KHM,3/19/20,1.435495043,2
Cambodia,KHM,3/20/20,1.435495043,3
Cambodia,KHM,3/21/20,2.811177793,4
Cambodia,KHM,3/22/20,3.050426967,5
Cambodia,KHM,3/23/20,5.143857239,6
Cambodia,KHM,3/24/20,5.203669532,7
Cambodia,KHM,3/25/20,5.442918706,8
Cambodia,KHM,3/26/20,5.741980173,9
Cambodia,KHM,3/27/20,5.86160476,10
Cambodia,KHM,3/28/20,6.100853934,11
Cambodia,KHM,3/29/20,6.160666228,12
Cambodia,KHM,3/30/20,6.399915401,13
Cambodia,KHM,3/31/20,6.519539988,14
Cambodia,KHM,4/1/20,6.519539988,15
Cambodia,KHM,4/2/20,6.579352282,16
Cambodia,KHM,4/3/20,6.818601456,17
Cambodia,KHM,4/4/20,6.818601456,18
Cambodia,KHM,4/5/20,6.818601456,19
Cambodia,KHM,4/6/20,6.818601456,20
Cambodia,KHM,4/7/20,6.878413749,21
Cambodia,KHM,4/8/20,6.998038336,22
Cambodia,KHM,4/9/20,7.05785063,23
Cambodia,KHM,4/10/20,7.117662923,24
Cambodia,KHM,4/11/20,7.177475217,25
Cambodia,KHM,4/12/20,7.297099804,26
Cambodia,KHM,4/13/20,7.297099804,27
Cambodia,KHM,4/14/20,7.297099804,28
Cambodia,KHM,4/15/20,7.297099804,29
Cambodia,KHM,4/16/20,7.297099804,30
Cambodia,KHM,4/17/20,7.297099804,31
Cambodia,KHM,4/18/20,7.297099804,32
Cambodia,KHM,4/19/20,7.297099804,33
Cameroon,CMR,3/7/20,0.037670652,
Cameroon,CMR,3/9/20,0.075341304,
Cameroon,CMR,3/15/20,0.113011955,
Cameroon,CMR,3/16/20,0.150682607,
Cameroon,CMR,3/17/20,0.150682607,
Cameroon,CMR,3/18/20,0.376706518,
Cameroon,CMR,3/19/20,0.376706518,
Cameroon,CMR,3/20/20,0.527389125,
Cameroon,CMR,3/21/20,1.017107599,0
Cameroon,CMR,3/22/20,1.017107599,1
Cameroon,CMR,3/23/20,1.017107599,2
Cameroon,CMR,3/24/20,2.109556502,3
Cameroon,CMR,3/25/20,2.712286931,4
Cameroon,CMR,3/26/20,2.712286931,5
Cameroon,CMR,3/27/20,3.31501736,6
Cameroon,CMR,3/28/20,3.31501736,7
Cameroon,CMR,3/29/20,3.72939453,8
Cameroon,CMR,3/30/20,3.72939453,9
Cameroon,CMR,3/31/20,5.349232558,10
Cameroon,CMR,4/1/20,7.270435801,11
Cameroon,CMR,4/2/20,8.777261874,12
Cameroon,CMR,4/3/20,10.20874664,13
Cameroon,CMR,4/4/20,19.17436178,14
Cameroon,CMR,4/5/20,20.90721176,15
Cameroon,CMR,4/6/20,24.48592368,16
Cameroon,CMR,4/7/20,24.7872889,17
Cameroon,CMR,4/8/20,25.8043965,18
Cameroon,CMR,4/9/20,27.49957583,19
Cameroon,CMR,4/10/20,27.49957583,20
Cameroon,CMR,4/11/20,30.24953341,21
Cameroon,CMR,4/12/20,30.88993449,22
Cameroon,CMR,4/13/20,30.88993449,23
Cameroon,CMR,4/14/20,30.88993449,24
Cameroon,CMR,4/15/20,32.20840731,25
Cameroon,CMR,4/16/20,32.20840731,26
Cameroon,CMR,4/17/20,32.20840731,27
Cameroon,CMR,4/18/20,38.27338225,28
Cameroon,CMR,4/19/20,38.27338225,29
Canada,CAN,12/31/19,0,
Canada,CAN,1/1/20,0,
Canada,CAN,1/2/20,0,
Canada,CAN,1/3/20,0,
Canada,CAN,1/4/20,0,
Canada,CAN,1/5/20,0,
Canada,CAN,1/6/20,0,
Canada,CAN,1/7/20,0,
Canada,CAN,1/8/20,0,
Canada,CAN,1/9/20,0,
Canada,CAN,1/10/20,0,
Canada,CAN,1/11/20,0,
Canada,CAN,1/12/20,0,
Canada,CAN,1/13/20,0,
Canada,CAN,1/14/20,0,
Canada,CAN,1/15/20,0,
Canada,CAN,1/16/20,0,
Canada,CAN,1/17/20,0,
Canada,CAN,1/18/20,0,
Canada,CAN,1/19/20,0,
Canada,CAN,1/20/20,0,
Canada,CAN,1/21/20,0,
Canada,CAN,1/22/20,0,
Canada,CAN,1/23/20,0,
Canada,CAN,1/24/20,0,
Canada,CAN,1/25/20,0,
Canada,CAN,1/26/20,0.026495571,
Canada,CAN,1/27/20,0.026495571,
Canada,CAN,1/28/20,0.052991142,
Canada,CAN,1/29/20,0.079486713,
Canada,CAN,1/30/20,0.079486713,
Canada,CAN,1/31/20,0.079486713,
Canada,CAN,2/1/20,0.105982284,
Canada,CAN,2/2/20,0.105982284,
Canada,CAN,2/3/20,0.105982284,
Canada,CAN,2/4/20,0.105982284,
Canada,CAN,2/5/20,0.132477855,
Canada,CAN,2/6/20,0.132477855,
Canada,CAN,2/7/20,0.185468997,
Canada,CAN,2/8/20,0.185468997,
Canada,CAN,2/9/20,0.185468997,
Canada,CAN,2/10/20,0.185468997,
Canada,CAN,2/11/20,0.185468997,
Canada,CAN,2/12/20,0.185468997,
Canada,CAN,2/13/20,0.185468997,
Canada,CAN,2/14/20,0.185468997,
Canada,CAN,2/15/20,0.211964568,
Canada,CAN,2/16/20,0.211964568,
Canada,CAN,2/17/20,0.211964568,
Canada,CAN,2/18/20,0.211964568,
Canada,CAN,2/19/20,0.211964568,
Canada,CAN,2/20/20,0.211964568,
Canada,CAN,2/21/20,0.238460139,
Canada,CAN,2/22/20,0.238460139,
Canada,CAN,2/23/20,0.238460139,
Canada,CAN,2/24/20,0.238460139,
Canada,CAN,2/25/20,0.291451281,
Canada,CAN,2/26/20,0.291451281,
Canada,CAN,2/27/20,0.317946852,
Canada,CAN,2/28/20,0.370937994,
Canada,CAN,2/29/20,0.423929136,
Canada,CAN,3/1/20,0.52991142,
Canada,CAN,3/2/20,0.635893704,
Canada,CAN,3/3/20,0.715380417,
Canada,CAN,3/4/20,0.79486713,
Canada,CAN,3/5/20,0.874353843,
Canada,CAN,3/6/20,1.192300694,0
Canada,CAN,3/7/20,1.35127412,1
Canada,CAN,3/8/20,1.510247546,2
Canada,CAN,3/9/20,1.642725401,3
Canada,CAN,3/10/20,2.040158966,4
Canada,CAN,3/11/20,2.464088102,5
Canada,CAN,3/12/20,2.729043812,6
Canada,CAN,3/13/20,3.656388796,7
Canada,CAN,3/14/20,4.663220494,8
Canada,CAN,3/15/20,6.464919321,9
Canada,CAN,3/16/20,8.05465358,10
Canada,CAN,3/17/20,11.2341221,11
Canada,CAN,3/18/20,15.07597989,12
Canada,CAN,3/19/20,18.28194398,13
Canada,CAN,3/20/20,22.41525306,14
Canada,CAN,3/21/20,25.72719943,15
Canada,CAN,3/22/20,34.49723343,16
Canada,CAN,3/23/20,37.88866651,17
Canada,CAN,3/24/20,43.61170984,18
Canada,CAN,3/25/20,51.90482356,19
Canada,CAN,3/26/20,89.68750779,20
Canada,CAN,3/27/20,106.4592042,21
Canada,CAN,3/28/20,123.8667944,22
Canada,CAN,3/29/20,142.7051453,23
Canada,CAN,3/30/20,165.7297965,24
Canada,CAN,3/31/20,196.703119,25
Canada,CAN,4/1/20,226.1661939,26
Canada,CAN,4/2/20,254.2250036,27
Canada,CAN,4/3/20,298.5520939,28
Canada,CAN,4/4/20,331.6980532,29
Canada,CAN,4/5/20,367.8115164,30
Canada,CAN,4/6/20,410.575368,31
Canada,CAN,4/7/20,441.2307436,32
Canada,CAN,4/8/20,473.820296,33
Canada,CAN,4/9/20,510.6756352,34
Canada,CAN,4/10/20,549.7301068,35
Canada,CAN,4/11/20,586.4264727,36
Canada,CAN,4/12/20,617.3732996,37
Canada,CAN,4/13/20,645.5645871,38
Canada,CAN,4/14/20,679.9558382,39
Canada,CAN,4/15/20,716.5992129,40
Canada,CAN,4/16/20,751.5203755,41
Canada,CAN,4/17/20,797.0132709,42
Canada,CAN,4/18/20,844.4668385,43
Canada,CAN,4/19/20,883.3888323,44
Cape Verde,CPV,3/21/20,3.59719994,0
Cape Verde,CPV,3/22/20,5.395799909,1
Cape Verde,CPV,3/23/20,5.395799909,2
Cape Verde,CPV,3/24/20,5.395799909,3
Cape Verde,CPV,3/25/20,5.395799909,4
Cape Verde,CPV,3/26/20,7.194399879,5
Cape Verde,CPV,3/27/20,8.992999849,6
Cape Verde,CPV,3/28/20,8.992999849,7
Cape Verde,CPV,3/29/20,8.992999849,8
Cape Verde,CPV,3/30/20,8.992999849,9
Cape Verde,CPV,3/31/20,8.992999849,10
Cape Verde,CPV,4/1/20,10.79159982,11
Cape Verde,CPV,4/2/20,10.79159982,12
Cape Verde,CPV,4/3/20,10.79159982,13
Cape Verde,CPV,4/4/20,10.79159982,14
Cape Verde,CPV,4/5/20,12.59019979,15
Cape Verde,CPV,4/6/20,12.59019979,16
Cape Verde,CPV,4/7/20,12.59019979,17
Cape Verde,CPV,4/8/20,12.59019979,18
Cape Verde,CPV,4/9/20,12.59019979,19
Cape Verde,CPV,4/10/20,12.59019979,20
Cape Verde,CPV,4/11/20,12.59019979,21
Cape Verde,CPV,4/12/20,14.38879976,22
Cape Verde,CPV,4/13/20,17.9859997,23
Cape Verde,CPV,4/14/20,17.9859997,24
Cape Verde,CPV,4/15/20,19.78459967,25
Cape Verde,CPV,4/16/20,98.92299834,26
Cape Verde,CPV,4/17/20,98.92299834,27
Cape Verde,CPV,4/18/20,100.7215983,28
Cape Verde,CPV,4/19/20,104.3187982,29
Cayman Islands,CYM,3/20/20,15.21606817,0
Cayman Islands,CYM,3/21/20,45.6482045,1
Cayman Islands,CYM,3/22/20,45.6482045,2
Cayman Islands,CYM,3/23/20,45.6482045,3
Cayman Islands,CYM,3/24/20,45.6482045,4
Cayman Islands,CYM,3/25/20,45.6482045,5
Cayman Islands,CYM,3/26/20,45.6482045,6
Cayman Islands,CYM,3/27/20,91.29640901,7
Cayman Islands,CYM,3/28/20,121.7285453,8
Cayman Islands,CYM,3/29/20,121.7285453,9
Cayman Islands,CYM,3/30/20,121.7285453,10
Cayman Islands,CYM,3/31/20,182.592818,11
Cayman Islands,CYM,4/1/20,213.0249544,12
Cayman Islands,CYM,4/2/20,334.7534997,13
Cayman Islands,CYM,4/3/20,426.0499087,14
Cayman Islands,CYM,4/4/20,441.2659769,15
Cayman Islands,CYM,4/5/20,532.5623859,16
Cayman Islands,CYM,4/6/20,593.4266586,17
Cayman Islands,CYM,4/7/20,593.4266586,18
Cayman Islands,CYM,4/8/20,684.7230676,19
Cayman Islands,CYM,4/9/20,684.7230676,20
Cayman Islands,CYM,4/10/20,684.7230676,21
Cayman Islands,CYM,4/11/20,684.7230676,22
Cayman Islands,CYM,4/12/20,806.4516129,23
Cayman Islands,CYM,4/13/20,806.4516129,24
Cayman Islands,CYM,4/14/20,806.4516129,25
Cayman Islands,CYM,4/15/20,821.6676811,26
Cayman Islands,CYM,4/16/20,912.9640901,27
Cayman Islands,CYM,4/17/20,928.1801582,28
Cayman Islands,CYM,4/18/20,928.1801582,29
Cayman Islands,CYM,4/19/20,928.1801582,30
Central African Republic,CAF,3/16/20,0.207049454,
Central African Republic,CAF,3/17/20,0.207049454,
Central African Republic,CAF,3/18/20,0.207049454,
Central African Republic,CAF,3/19/20,0.207049454,
Central African Republic,CAF,3/20/20,0.207049454,
Central African Republic,CAF,3/21/20,0.207049454,
Central African Republic,CAF,3/22/20,0.621148363,
Central African Republic,CAF,3/23/20,0.828197817,
Central African Republic,CAF,3/24/20,0.828197817,
Central African Republic,CAF,3/25/20,0.828197817,
Central African Republic,CAF,3/26/20,0.828197817,
Central African Republic,CAF,3/27/20,1.035247271,0
Central African Republic,CAF,3/28/20,1.035247271,1
Central African Republic,CAF,3/29/20,1.242296725,2
Central African Republic,CAF,3/30/20,1.242296725,3
Central African Republic,CAF,3/31/20,1.242296725,4
Central African Republic,CAF,4/1/20,1.242296725,5
Central African Republic,CAF,4/2/20,1.656395633,6
Central African Republic,CAF,4/3/20,1.656395633,7
Central African Republic,CAF,4/4/20,1.656395633,8
Central African Republic,CAF,4/5/20,1.863445088,9
Central African Republic,CAF,4/6/20,1.863445088,10
Central African Republic,CAF,4/7/20,1.863445088,11
Central African Republic,CAF,4/8/20,1.863445088,12
Central African Republic,CAF,4/9/20,2.070494542,13
Central African Republic,CAF,4/10/20,2.277543996,14
Central African Republic,CAF,4/11/20,2.277543996,15
Central African Republic,CAF,4/12/20,2.277543996,16
Central African Republic,CAF,4/13/20,2.277543996,17
Central African Republic,CAF,4/14/20,2.277543996,18
Central African Republic,CAF,4/15/20,2.277543996,19
Central African Republic,CAF,4/16/20,2.277543996,20
Central African Republic,CAF,4/17/20,2.48459345,21
Central African Republic,CAF,4/18/20,2.48459345,22
Central African Republic,CAF,4/19/20,2.48459345,23
Chad,TCD,3/20/20,0.060879617,
Chad,TCD,3/21/20,0.060879617,
Chad,TCD,3/22/20,0.121759233,
Chad,TCD,3/23/20,0.121759233,
Chad,TCD,3/24/20,0.121759233,
Chad,TCD,3/25/20,0.18263885,
Chad,TCD,3/26/20,0.18263885,
Chad,TCD,3/27/20,0.304398084,
Chad,TCD,3/28/20,0.304398084,
Chad,TCD,3/29/20,0.304398084,
Chad,TCD,3/30/20,0.304398084,
Chad,TCD,3/31/20,0.426157317,
Chad,TCD,4/1/20,0.426157317,
Chad,TCD,4/2/20,0.426157317,
Chad,TCD,4/3/20,0.426157317,
Chad,TCD,4/4/20,0.426157317,
Chad,TCD,4/5/20,0.487036934,
Chad,TCD,4/6/20,0.54791655,
Chad,TCD,4/7/20,0.54791655,
Chad,TCD,4/8/20,0.54791655,
Chad,TCD,4/9/20,0.608796167,
Chad,TCD,4/10/20,0.669675784,
Chad,TCD,4/11/20,0.669675784,
Chad,TCD,4/12/20,0.669675784,
Chad,TCD,4/13/20,0.913194251,
Chad,TCD,4/14/20,1.400231184,0
Chad,TCD,4/15/20,1.400231184,1
Chad,TCD,4/16/20,1.643749651,2
Chad,TCD,4/17/20,1.643749651,3
Chad,TCD,4/18/20,2.009027351,4
Chad,TCD,4/19/20,2.009027351,5
Chile,CHL,3/4/20,0.052311627,
Chile,CHL,3/5/20,0.156934882,
Chile,CHL,3/6/20,0.209246509,
Chile,CHL,3/7/20,0.261558136,
Chile,CHL,3/9/20,0.523116273,
Chile,CHL,3/10/20,0.680051154,
Chile,CHL,3/11/20,0.889297664,
Chile,CHL,3/12/20,1.203167427,0
Chile,CHL,3/13/20,1.7262837,1
Chile,CHL,3/14/20,2.249399973,2
Chile,CHL,3/15/20,3.191009263,3
Chile,CHL,3/16/20,3.923372045,4
Chile,CHL,3/17/20,8.160613854,5
Chile,CHL,3/18/20,10.51463708,6
Chile,CHL,3/19/20,12.45016729,7
Chile,CHL,3/20/20,17.89057653,8
Chile,CHL,3/21/20,22.70324623,9
Chile,CHL,3/22/20,28.09134384,10
Chile,CHL,3/23/20,33.06094843,11
Chile,CHL,3/24/20,39.02447394,12
Chile,CHL,3/25/20,48.23132034,13
Chile,CHL,3/26/20,59.73987834,14
Chile,CHL,3/27/20,68.31898521,15
Chile,CHL,3/28/20,84.2217199,16
Chile,CHL,3/29/20,99.86289646,17
Chile,CHL,3/30/20,111.8945707,18
Chile,CHL,3/31/20,128.1111752,19
Chile,CHL,4/1/20,143.2292355,20
Chile,CHL,4/2/20,158.5565423,21
Chile,CHL,4/3/20,178.0687792,22
Chile,CHL,4/4/20,195.4885511,23
Chile,CHL,4/5/20,217.6686811,24
Chile,CHL,4/6/20,233.8852855,25
Chile,CHL,4/7/20,251.8804853,26
Chile,CHL,4/8/20,267.6262851,27
Chile,CHL,4/9/20,290.1202848,28
Chile,CHL,4/10/20,312.405038,29
Chile,CHL,4/11/20,340.0778889,30
Chile,CHL,4/12/20,362.3626421,31
Chile,CHL,4/13/20,377.3237675,32
Chile,CHL,4/14/20,393.6449952,33
Chile,CHL,4/15/20,414.1511531,34
Chile,CHL,4/16/20,432.7740924,35
Chile,CHL,4/17/20,460.7085014,36
Chile,CHL,4/18/20,483.9871755,37
Chile,CHL,4/19/20,508.9921333,38
China,CHN,12/31/19,0.018758809,
China,CHN,1/1/20,0.018758809,
China,CHN,1/2/20,0.018758809,
China,CHN,1/3/20,0.030569911,
China,CHN,1/4/20,0.030569911,
China,CHN,1/5/20,0.040991472,
China,CHN,1/6/20,0.040991472,
China,CHN,1/7/20,0.040991472,
China,CHN,1/8/20,0.040991472,
China,CHN,1/9/20,0.040991472,
China,CHN,1/10/20,0.040991472,
China,CHN,1/11/20,0.040991472,
China,CHN,1/12/20,0.040991472,
China,CHN,1/13/20,0.040991472,
China,CHN,1/14/20,0.040991472,
China,CHN,1/15/20,0.040991472,
China,CHN,1/16/20,0.040991472,
China,CHN,1/17/20,0.043770555,
China,CHN,1/18/20,0.055581657,
China,CHN,1/19/20,0.150070473,
China,CHN,1/20/20,0.163271117,
China,CHN,1/21/20,0.268181494,
China,CHN,1/22/20,0.365449393,
China,CHN,1/23/20,0.432842152,
China,CHN,1/24/20,0.612787766,
China,CHN,1/25/20,0.919181649,
China,CHN,1/26/20,1.381204171,0
China,CHN,1/27/20,1.92798872,1
China,CHN,1/28/20,3.145921774,2
China,CHN,1/29/20,4.164455634,3
China,CHN,1/30/20,5.373356669,4
China,CHN,1/31/20,6.749002674,5
China,CHN,2/1/20,8.204547311,6
China,CHN,2/2/20,10.00400345,7
China,CHN,2/3/20,11.95769869,8
China,CHN,2/4/20,14.20667147,9
China,CHN,2/5/20,16.89682366,10
China,CHN,2/6/20,19.4862341,11
China,CHN,2/7/20,21.68170954,12
China,CHN,2/8/20,24.05643582,13
China,CHN,2/9/20,25.86770306,14
China,CHN,2/10/20,27.93395116,15
China,CHN,2/11/20,29.66393022,16
China,CHN,2/12/20,31.07292522,17
China,CHN,2/13/20,41.59244854,18
China,CHN,2/14/20,44.47991561,19
China,CHN,2/15/20,46.24324367,20
China,CHN,2/16/20,47.63764848,21
China,CHN,2/17/20,49.06331798,22
China,CHN,2/18/20,50.37643462,23
China,CHN,2/19/20,51.59228336,24
China,CHN,2/20/20,51.86602302,25
China,CHN,2/21/20,52.48506373,26
China,CHN,2/22/20,53.05894433,27
China,CHN,2/23/20,53.50846098,28
China,CHN,2/24/20,53.659921,29
China,CHN,2/25/20,54.01772791,30
China,CHN,2/26/20,54.3025839,31
China,CHN,2/27/20,54.60758824,32
China,CHN,2/28/20,54.83616781,33
China,CHN,2/29/20,55.13352967,34
China,CHN,3/1/20,55.53232806,35
China,CHN,3/2/20,55.67475605,36
China,CHN,3/3/20,55.76299193,37
China,CHN,3/4/20,55.84566965,38
China,CHN,3/5/20,55.92695782,39
China,CHN,3/6/20,56.04506884,40
China,CHN,3/7/20,56.11524068,41
China,CHN,3/8/20,56.14720014,42
China,CHN,3/9/20,56.17846482,43
China,CHN,3/10/20,56.19236023,44
China,CHN,3/11/20,56.21250858,45
China,CHN,3/12/20,56.22918308,46
China,CHN,3/13/20,56.24446804,47
China,CHN,3/14/20,56.25766868,48
China,CHN,3/15/20,56.27295363,49
China,CHN,3/16/20,56.2903229,50
China,CHN,3/17/20,56.32019804,51
China,CHN,3/18/20,56.33617777,52
China,CHN,3/19/20,56.36674768,53
China,CHN,3/20/20,56.43552998,54
China,CHN,3/21/20,56.47165806,55
China,CHN,3/22/20,56.51681815,56
China,CHN,3/23/20,56.61269651,57
China,CHN,3/24/20,56.66063569,58
China,CHN,3/25/20,56.71482781,59
China,CHN,3/26/20,56.78569442,60
China,CHN,3/27/20,56.85100287,61
China,CHN,3/28/20,56.93368058,62
China,CHN,3/29/20,57.01218967,63
China,CHN,3/30/20,57.0802772,64
China,CHN,3/31/20,57.13863794,65
China,CHN,4/1/20,57.17615556,66
China,CHN,4/2/20,57.24563263,67
China,CHN,4/3/20,57.29426658,68
China,CHN,4/4/20,57.33734236,69
China,CHN,4/5/20,57.37069136,70
China,CHN,4/6/20,57.41724099,71
China,CHN,4/7/20,57.45614815,72
China,CHN,4/8/20,57.51589843,73
China,CHN,4/9/20,57.57564872,74
China,CHN,4/10/20,57.6138611,75
China,CHN,4/11/20,57.66874799,76
China,CHN,4/12/20,57.73336167,77
China,CHN,4/13/20,57.81117599,78
China,CHN,4/14/20,57.87648443,79
China,CHN,4/15/20,57.9105282,80
China,CHN,4/16/20,57.94526673,81
China,CHN,4/17/20,58.18982602,82
China,CHN,4/18/20,58.21136392,83
China,CHN,4/19/20,58.22386979,84
Colombia,COL,3/7/20,0.019652974,
Colombia,COL,3/10/20,0.058958922,
Colombia,COL,3/12/20,0.176876767,
Colombia,COL,3/14/20,0.314447585,
Colombia,COL,3/15/20,0.668201118,
Colombia,COL,3/16/20,0.884383833,
Colombia,COL,3/17/20,1.120219522,0
Colombia,COL,3/18/20,1.277443315,1
Colombia,COL,3/19/20,2.004603355,2
Colombia,COL,3/20/20,2.515580681,3
Colombia,COL,3/21/20,3.105169903,4
Colombia,COL,3/22/20,4.127124555,5
Colombia,COL,3/23/20,4.618448907,6
Colombia,COL,3/24/20,6.013810066,7
Colombia,COL,3/25/20,7.4288242,8
Colombia,COL,3/26/20,9.236897814,9
Colombia,COL,3/27/20,9.64961027,10
Colombia,COL,3/28/20,10.59295303,11
Colombia,COL,3/29/20,11.94900824,12
Colombia,COL,3/30/20,13.7963878,13
Colombia,COL,3/31/20,15.68307331,14
Colombia,COL,4/1/20,17.80559451,15
Colombia,COL,4/2/20,20.93041739,16
Colombia,COL,4/3/20,22.8171029,17
Colombia,COL,4/4/20,24.90031815,18
Colombia,COL,4/5/20,27.63208155,19
Colombia,COL,4/6/20,29.1846665,20
Colombia,COL,4/7/20,31.03204606,21
Colombia,COL,4/8/20,34.98229385,22
Colombia,COL,4/9/20,40.36720875,23
Colombia,COL,4/10/20,43.68856136,24
Colombia,COL,4/11/20,48.60180488,25
Colombia,COL,4/12/20,53.23990676,26
Colombia,COL,4/13/20,54.55665603,27
Colombia,COL,4/14/20,56.05028206,28
Colombia,COL,4/15/20,58.54620976,29
Colombia,COL,4/16/20,61.0224845,30
Colombia,COL,4/17/20,63.53806518,31
Colombia,COL,4/18/20,67.58657784,32
Colombia,COL,4/19/20,71.16341912,33
Congo,COG,3/16/20,0.18122206,
Congo,COG,3/17/20,0.18122206,
Congo,COG,3/18/20,0.18122206,
Congo,COG,3/19/20,0.54366618,
Congo,COG,3/20/20,0.54366618,
Congo,COG,3/21/20,0.54366618,
Congo,COG,3/22/20,0.72488824,
Congo,COG,3/23/20,0.72488824,
Congo,COG,3/24/20,0.72488824,
Congo,COG,3/25/20,0.72488824,
Congo,COG,3/26/20,0.72488824,
Congo,COG,3/27/20,0.72488824,
Congo,COG,3/28/20,0.72488824,
Congo,COG,3/29/20,3.443219142,0
Congo,COG,3/30/20,3.443219142,1
Congo,COG,3/31/20,3.443219142,2
Congo,COG,4/1/20,3.986885322,3
Congo,COG,4/2/20,3.986885322,4
Congo,COG,4/3/20,7.430104464,5
Congo,COG,4/4/20,7.430104464,6
Congo,COG,4/5/20,8.154992704,7
Congo,COG,4/6/20,8.154992704,8
Congo,COG,4/7/20,8.154992704,9
Congo,COG,4/8/20,8.154992704,10
Congo,COG,4/9/20,10.87332361,11
Congo,COG,4/10/20,10.87332361,12
Congo,COG,4/11/20,10.87332361,13
Congo,COG,4/12/20,10.87332361,14
Congo,COG,4/13/20,12.68554421,15
Congo,COG,4/14/20,12.68554421,16
Congo,COG,4/15/20,13.41043245,17
Congo,COG,4/16/20,21.20298103,18
Congo,COG,4/17/20,21.20298103,19
Congo,COG,4/18/20,25.91475459,20
Congo,COG,4/19/20,25.91475459,21
Costa Rica,CRI,3/7/20,0.19630499,
Costa Rica,CRI,3/9/20,0.981524952,
Costa Rica,CRI,3/10/20,1.766744914,0
Costa Rica,CRI,3/11/20,2.551964876,1
Costa Rica,CRI,3/12/20,4.318709789,2
Costa Rica,CRI,3/13/20,4.51501478,3
Costa Rica,CRI,3/14/20,5.103929751,4
Costa Rica,CRI,3/15/20,5.300234742,5
Costa Rica,CRI,3/16/20,6.870674665,6
Costa Rica,CRI,3/17/20,8.048504607,7
Costa Rica,CRI,3/18/20,9.815249521,8
Costa Rica,CRI,3/19/20,13.54504434,9
Costa Rica,CRI,3/20/20,17.07853417,10
Costa Rica,CRI,3/21/20,22.18246392,11
Costa Rica,CRI,3/22/20,22.96768388,12
Costa Rica,CRI,3/23/20,26.30486872,13
Costa Rica,CRI,3/24/20,31.01618849,14
Costa Rica,CRI,3/25/20,34.74598331,15
Costa Rica,CRI,3/26/20,39.45730308,16
Costa Rica,CRI,3/27/20,45.34645279,17
